pat1,pat2,features (n),similarity
SRI-32501055,SRI-18497803,5,0.04668561555704962
SRI-32501055,SRI-18497803,10,0.051467755776711456
SRI-32501055,SRI-18497803,15,0.054175323546569384
SRI-32501055,SRI-18497803,20,0.05826283950602677
SRI-32501055,SRI-18497803,25,0.062025235278795575
SRI-32501055,SRI-18497803,30,0.0653067702599689
SRI-32501055,SRI-18497803,40,0.07691385292742954
SRI-32501055,SRI-18497803,50,0.0822990514511116
SRI-32501055,SRI-18497803,60,0.0870838151832564
SRI-32501055,SRI-18497803,80,0.09642856804868963
SRI-32501055,SRI-18497803,100,0.09943173620688343
SRI-32501055,SRI-18497803,110,0.11671276979110862
SRI-32501055,SRI-26391657,5,0.02275081178718638
SRI-32501055,SRI-26391657,10,0.022589007146576193
SRI-32501055,SRI-26391657,15,0.021265518875197283
SRI-32501055,SRI-26391657,20,0.02553889780923461
SRI-32501055,SRI-26391657,25,0.024438585683714254
SRI-32501055,SRI-26391657,30,0.023951369974525075
SRI-32501055,SRI-26391657,40,0.024803422346644604
SRI-32501055,SRI-26391657,50,0.030866896934823963
SRI-32501055,SRI-26391657,60,0.035898429451802175
SRI-32501055,SRI-26391657,80,0.04784419342565299
SRI-32501055,SRI-26391657,100,0.05283200974611441
SRI-32501055,SRI-26391657,110,0.05881504210481083
SRI-32501055,SRI-65903946,5,0.025682679430231635
SRI-32501055,SRI-65903946,10,0.021237696873062928
SRI-32501055,SRI-65903946,15,0.021999748455551502
SRI-32501055,SRI-65903946,20,0.021802069885393988
SRI-32501055,SRI-65903946,25,0.02254877770323419
SRI-32501055,SRI-65903946,30,0.024771329727053388
SRI-32501055,SRI-65903946,40,0.02920010831446356
SRI-32501055,SRI-65903946,50,0.03492029791549969
SRI-32501055,SRI-65903946,60,0.03899148095538395
SRI-32501055,SRI-65903946,80,0.04533399514633045
SRI-32501055,SRI-65903946,100,0.05312234870520771
SRI-32501055,SRI-65903946,110,0.061938229566973674
SRI-32501055,SRI-57018043,5,0.015761558343249035
SRI-32501055,SRI-57018043,10,0.017997797930509256
SRI-32501055,SRI-57018043,15,0.022830470293467135
SRI-32501055,SRI-57018043,20,0.02504040411853083
SRI-32501055,SRI-57018043,25,0.025653126916000878
SRI-32501055,SRI-57018043,30,0.027918162784785445
SRI-32501055,SRI-57018043,40,0.03232579583441787
SRI-32501055,SRI-57018043,50,0.038501436104358445
SRI-32501055,SRI-57018043,60,0.043938967089344715
SRI-32501055,SRI-57018043,80,0.056071793547744074
SRI-32501055,SRI-57018043,100,0.06171797828765623
SRI-32501055,SRI-57018043,110,0.0689948433374411
SRI-32501055,SRI-09637923,5,0.024435266615293178
SRI-32501055,SRI-09637923,10,0.03124330526663242
SRI-32501055,SRI-09637923,15,0.03659746634987244
SRI-32501055,SRI-09637923,20,0.03582026700578777
SRI-32501055,SRI-09637923,25,0.03702377813755501
SRI-32501055,SRI-09637923,30,0.03649390718757039
SRI-32501055,SRI-09637923,40,0.04003690945892387
SRI-32501055,SRI-09637923,50,0.04263897148397956
SRI-32501055,SRI-09637923,60,0.048112451782373764
SRI-32501055,SRI-09637923,80,0.06553128471915826
SRI-32501055,SRI-09637923,100,0.07500438715318483
SRI-32501055,SRI-09637923,110,0.08397551446709607
SRI-32501055,SRI-47051706,5,0.015962210512591196
SRI-32501055,SRI-47051706,10,0.01784296206086585
SRI-32501055,SRI-47051706,15,0.020902729422266904
SRI-32501055,SRI-47051706,20,0.021207183947003196
SRI-32501055,SRI-47051706,25,0.023097532827585057
SRI-32501055,SRI-47051706,30,0.02580010713130433
SRI-32501055,SRI-47051706,40,0.02617314751127266
SRI-32501055,SRI-47051706,50,0.029900732488578635
SRI-32501055,SRI-47051706,60,0.03362880942453225
SRI-32501055,SRI-47051706,80,0.045147977987501406
SRI-32501055,SRI-47051706,100,0.050770191973975226
SRI-32501055,SRI-47051706,110,0.05805460098417263
SRI-32501055,SRI-51877708,5,0.02195464569853551
SRI-32501055,SRI-51877708,10,0.017181981790221724
SRI-32501055,SRI-51877708,15,0.018786941505539646
SRI-32501055,SRI-51877708,20,0.021283042115097052
SRI-32501055,SRI-51877708,25,0.021468587486429568
SRI-32501055,SRI-51877708,30,0.02234876598754665
SRI-32501055,SRI-51877708,40,0.028573614547153802
SRI-32501055,SRI-51877708,50,0.03301541594945874
SRI-32501055,SRI-51877708,60,0.03513590284723806
SRI-32501055,SRI-51877708,80,0.04457666526701035
SRI-32501055,SRI-51877708,100,0.04961977685847773
SRI-32501055,SRI-51877708,110,0.054943222414856635
SRI-32501055,SRI-32501055,5,0.0
SRI-32501055,SRI-32501055,10,0.0
SRI-32501055,SRI-32501055,15,0.0
SRI-32501055,SRI-32501055,20,0.0
SRI-32501055,SRI-32501055,25,0.0
SRI-32501055,SRI-32501055,30,0.0
SRI-32501055,SRI-32501055,40,0.0
SRI-32501055,SRI-32501055,50,0.0
SRI-32501055,SRI-32501055,60,0.0
SRI-32501055,SRI-32501055,80,0.0
SRI-32501055,SRI-32501055,100,0.0
SRI-32501055,SRI-32501055,110,0.0
SRI-32501055,SRI-34707832,5,0.02173202277516138
SRI-32501055,SRI-34707832,10,0.02159667377805325
SRI-32501055,SRI-34707832,15,0.024377811125878588
SRI-32501055,SRI-34707832,20,0.02308881781174547
SRI-32501055,SRI-34707832,25,0.024940657800763658
SRI-32501055,SRI-34707832,30,0.027941156100839935
SRI-32501055,SRI-34707832,40,0.03025823920038223
SRI-32501055,SRI-34707832,50,0.03121056413250139
SRI-32501055,SRI-34707832,60,0.03589191577698813
SRI-32501055,SRI-34707832,80,0.05482086044684351
SRI-32501055,SRI-34707832,100,0.05718152635899044
SRI-32501055,SRI-34707832,110,0.06130969964549975
SRI-32501055,SRI-28317328,5,0.02341829036565567
SRI-32501055,SRI-28317328,10,0.01995915807554724
SRI-32501055,SRI-28317328,15,0.019284292553200254
SRI-32501055,SRI-28317328,20,0.025671230580937305
SRI-32501055,SRI-28317328,25,0.026808219330121737
SRI-32501055,SRI-28317328,30,0.02701166770696002
SRI-32501055,SRI-28317328,40,0.02879058490553263
SRI-32501055,SRI-28317328,50,0.03230520374641429
SRI-32501055,SRI-28317328,60,0.03696332381484655
SRI-32501055,SRI-28317328,80,0.05117801997411803
SRI-32501055,SRI-28317328,100,0.059731496435168834
SRI-32501055,SRI-28317328,110,0.06354255493322593
SRI-32501055,SRI-54024442,5,0.021837620626987037
SRI-32501055,SRI-54024442,10,0.026734825503685528
SRI-32501055,SRI-54024442,15,0.028946995537461696
SRI-32501055,SRI-54024442,20,0.031541960373941566
SRI-32501055,SRI-54024442,25,0.03281272457434458
SRI-32501055,SRI-54024442,30,0.03432132510957929
SRI-32501055,SRI-54024442,40,0.04035999856222304
SRI-32501055,SRI-54024442,50,0.04535535188091602
SRI-32501055,SRI-54024442,60,0.049205995530726486
SRI-32501055,SRI-54024442,80,0.061912443226334934
SRI-32501055,SRI-54024442,100,0.06835124929324811
SRI-32501055,SRI-54024442,110,0.0769845200902015
SRI-32501055,SRI-83452944,5,0.024844953345580796
SRI-32501055,SRI-83452944,10,0.023033463586726855
SRI-32501055,SRI-83452944,15,0.02109534957496333
SRI-32501055,SRI-83452944,20,0.026256581225533964
SRI-32501055,SRI-83452944,25,0.029895168169092816
SRI-32501055,SRI-83452944,30,0.031233327034847568
SRI-32501055,SRI-83452944,40,0.03508658478719874
SRI-32501055,SRI-83452944,50,0.04093036921729008
SRI-32501055,SRI-83452944,60,0.047142892849915845
SRI-32501055,SRI-83452944,80,0.05602971488907103
SRI-32501055,SRI-83452944,100,0.06242130645635565
SRI-32501055,SRI-83452944,110,0.07081806199019394
SRI-32501055,SRI-21251048,5,0.01838680494691462
SRI-32501055,SRI-21251048,10,0.020031970638926096
SRI-32501055,SRI-21251048,15,0.022928313761476284
SRI-32501055,SRI-21251048,20,0.022055888019746756
SRI-32501055,SRI-21251048,25,0.022980967917134432
SRI-32501055,SRI-21251048,30,0.026011843706543088
SRI-32501055,SRI-21251048,40,0.027078597757465607
SRI-32501055,SRI-21251048,50,0.033824877524724024
SRI-32501055,SRI-21251048,60,0.03769151630585299
SRI-32501055,SRI-21251048,80,0.049655353728331644
SRI-32501055,SRI-21251048,100,0.054708143983551505
SRI-32501055,SRI-21251048,110,0.059474430360641636
SRI-32501055,SRI-36274494,5,0.013773368906409077
SRI-32501055,SRI-36274494,10,0.015020525304774454
SRI-32501055,SRI-36274494,15,0.017167312509026963
SRI-32501055,SRI-36274494,20,0.02025645411492471
SRI-32501055,SRI-36274494,25,0.02226136304647608
SRI-32501055,SRI-36274494,30,0.022992843726679483
SRI-32501055,SRI-36274494,40,0.030124383181970603
SRI-32501055,SRI-36274494,50,0.03165434631686861
SRI-32501055,SRI-36274494,60,0.03576684428915096
SRI-32501055,SRI-36274494,80,0.04803905903153849
SRI-32501055,SRI-36274494,100,0.05417332617250033
SRI-32501055,SRI-36274494,110,0.06164188931178393
SRI-32501055,SRI-80254102,5,0.027592575079447818
SRI-32501055,SRI-80254102,10,0.02236281901728899
SRI-32501055,SRI-80254102,15,0.024146125416242895
SRI-32501055,SRI-80254102,20,0.025448599347950074
SRI-32501055,SRI-80254102,25,0.029415269121049147
SRI-32501055,SRI-80254102,30,0.028907160753089235
SRI-32501055,SRI-80254102,40,0.03629717529036058
SRI-32501055,SRI-80254102,50,0.03969068687149051
SRI-32501055,SRI-80254102,60,0.04649844343220164
SRI-32501055,SRI-80254102,80,0.06097035658031291
SRI-32501055,SRI-80254102,100,0.0671085926486544
SRI-32501055,SRI-80254102,110,0.07617525644058987
SRI-32501055,SRI-81490281,5,0.02000950669345172
SRI-32501055,SRI-81490281,10,0.026100532885622734
SRI-32501055,SRI-81490281,15,0.03139690199637809
SRI-32501055,SRI-81490281,20,0.032696508873200185
SRI-32501055,SRI-81490281,25,0.03334807182754194
SRI-32501055,SRI-81490281,30,0.0363843919057665
SRI-32501055,SRI-81490281,40,0.04246778155942707
SRI-32501055,SRI-81490281,50,0.04618844842464541
SRI-32501055,SRI-81490281,60,0.04812169489447852
SRI-32501055,SRI-81490281,80,0.06003970326075943
SRI-32501055,SRI-81490281,100,0.06621688944767883
SRI-32501055,SRI-81490281,110,0.06918416646485119
SRI-32501055,SRI-83223481,5,0.021454681829185203
SRI-32501055,SRI-83223481,10,0.020937329365486583
SRI-32501055,SRI-83223481,15,0.026070133053048346
SRI-32501055,SRI-83223481,20,0.024620831728580234
SRI-32501055,SRI-83223481,25,0.024445319306928545
SRI-32501055,SRI-83223481,30,0.025392288069718907
SRI-32501055,SRI-83223481,40,0.02941839791916026
SRI-32501055,SRI-83223481,50,0.03551992797933431
SRI-32501055,SRI-83223481,60,0.04226244256834662
SRI-32501055,SRI-83223481,80,0.05157543527493933
SRI-32501055,SRI-83223481,100,0.06152296531531211
SRI-32501055,SRI-83223481,110,0.06678335576057562
SRI-32501055,SRI-13856294,5,0.025123058246804636
SRI-32501055,SRI-13856294,10,0.019854851492047444
SRI-32501055,SRI-13856294,15,0.017024593263607234
SRI-32501055,SRI-13856294,20,0.01895792358493964
SRI-32501055,SRI-13856294,25,0.021939794700012685
SRI-32501055,SRI-13856294,30,0.023624748756656787
SRI-32501055,SRI-13856294,40,0.03384342713614065
SRI-32501055,SRI-13856294,50,0.037198669324522426
SRI-32501055,SRI-13856294,60,0.04246811564636499
SRI-32501055,SRI-13856294,80,0.059722783193581375
SRI-32501055,SRI-13856294,100,0.06766643973208099
SRI-32501055,SRI-13856294,110,0.07323993198449243
SRI-32501055,SRI-52623367,5,0.019489155019033155
SRI-32501055,SRI-52623367,10,0.016601075429739546
SRI-32501055,SRI-52623367,15,0.018768155032569896
SRI-32501055,SRI-52623367,20,0.023791224009708102
SRI-32501055,SRI-52623367,25,0.025277742283016588
SRI-32501055,SRI-52623367,30,0.026517175548502317
SRI-32501055,SRI-52623367,40,0.031149519423470294
SRI-32501055,SRI-52623367,50,0.03209777804554021
SRI-32501055,SRI-52623367,60,0.035585081077525435
SRI-32501055,SRI-52623367,80,0.044333295439507904
SRI-32501055,SRI-52623367,100,0.05509990798564133
SRI-32501055,SRI-52623367,110,0.06382876556257695
SRI-32501055,SRI-61581684,5,0.02135918478885506
SRI-32501055,SRI-61581684,10,0.02246098437112102
SRI-32501055,SRI-61581684,15,0.02732561016045853
SRI-32501055,SRI-61581684,20,0.028462926120137056
SRI-32501055,SRI-61581684,25,0.03235210123889911
SRI-32501055,SRI-61581684,30,0.03576259107414299
SRI-32501055,SRI-61581684,40,0.040864192140013494
SRI-32501055,SRI-61581684,50,0.0436830301034145
SRI-32501055,SRI-61581684,60,0.048558995616815745
SRI-32501055,SRI-61581684,80,0.06567716594197479
SRI-32501055,SRI-61581684,100,0.0729285667046198
SRI-32501055,SRI-61581684,110,0.07923119088592498
SRI-32501055,SRI-03083799,5,0.01994763277265535
SRI-32501055,SRI-03083799,10,0.018441213748440693
SRI-32501055,SRI-03083799,15,0.019771632970749173
SRI-32501055,SRI-03083799,20,0.020934009730020516
SRI-32501055,SRI-03083799,25,0.02251436385066438
SRI-32501055,SRI-03083799,30,0.025793746009216193
SRI-32501055,SRI-03083799,40,0.029435903471504717
SRI-32501055,SRI-03083799,50,0.03314408054791246
SRI-32501055,SRI-03083799,60,0.036986073386563546
SRI-32501055,SRI-03083799,80,0.04785760744075006
SRI-32501055,SRI-03083799,100,0.056011413071329584
SRI-32501055,SRI-03083799,110,0.06538271239508928
SRI-32501055,SRI-47551686,5,0.014461949366637684
SRI-32501055,SRI-47551686,10,0.017369132142573643
SRI-32501055,SRI-47551686,15,0.02080683699417549
SRI-32501055,SRI-47551686,20,0.025044821601497107
SRI-32501055,SRI-47551686,25,0.027496731164835593
SRI-32501055,SRI-47551686,30,0.02813552967310217
SRI-32501055,SRI-47551686,40,0.03280180028130495
SRI-32501055,SRI-47551686,50,0.03596296852897115
SRI-32501055,SRI-47551686,60,0.03876905427314611
SRI-32501055,SRI-47551686,80,0.0486842959687906
SRI-32501055,SRI-47551686,100,0.05701071267177836
SRI-32501055,SRI-47551686,110,0.0633202302357521
SRI-34707832,SRI-18497803,5,0.04065072064051874
SRI-34707832,SRI-18497803,10,0.05573182195320995
SRI-34707832,SRI-18497803,15,0.06373608865917944
SRI-34707832,SRI-18497803,20,0.06728717081942875
SRI-34707832,SRI-18497803,25,0.0731523145488489
SRI-34707832,SRI-18497803,30,0.08049322749315584
SRI-34707832,SRI-18497803,40,0.08463952509023856
SRI-34707832,SRI-18497803,50,0.08837719729798785
SRI-34707832,SRI-18497803,60,0.09202267001657671
SRI-34707832,SRI-18497803,80,0.09189397153615364
SRI-34707832,SRI-18497803,100,0.09331237871971478
SRI-34707832,SRI-18497803,110,0.10910829983722972
SRI-34707832,SRI-26391657,5,0.02134983197513744
SRI-34707832,SRI-26391657,10,0.021207108985439545
SRI-34707832,SRI-26391657,15,0.022701276070874684
SRI-34707832,SRI-26391657,20,0.02351495383983908
SRI-34707832,SRI-26391657,25,0.02384658259014546
SRI-34707832,SRI-26391657,30,0.02376885674427989
SRI-34707832,SRI-26391657,40,0.025996022906612855
SRI-34707832,SRI-26391657,50,0.030308244283752714
SRI-34707832,SRI-26391657,60,0.03486869766284203
SRI-34707832,SRI-26391657,80,0.03733740298745679
SRI-34707832,SRI-26391657,100,0.04200540264404183
SRI-34707832,SRI-26391657,110,0.04485215116521504
SRI-34707832,SRI-65903946,5,0.016303023352314344
SRI-34707832,SRI-65903946,10,0.014268992828238855
SRI-34707832,SRI-65903946,15,0.015157222745307468
SRI-34707832,SRI-65903946,20,0.01566856921824448
SRI-34707832,SRI-65903946,25,0.017456792584652266
SRI-34707832,SRI-65903946,30,0.019929100546462068
SRI-34707832,SRI-65903946,40,0.022195043519131236
SRI-34707832,SRI-65903946,50,0.0268172096961126
SRI-34707832,SRI-65903946,60,0.02864775784443958
SRI-34707832,SRI-65903946,80,0.038491587570465
SRI-34707832,SRI-65903946,100,0.04593822236455111
SRI-34707832,SRI-65903946,110,0.05213153284405109
SRI-34707832,SRI-57018043,5,0.012774008167122384
SRI-34707832,SRI-57018043,10,0.011581279893717763
SRI-34707832,SRI-57018043,15,0.012848106989667289
SRI-34707832,SRI-57018043,20,0.01379714641704934
SRI-34707832,SRI-57018043,25,0.014640183965984628
SRI-34707832,SRI-57018043,30,0.015451313050971324
SRI-34707832,SRI-57018043,40,0.02106547464385445
SRI-34707832,SRI-57018043,50,0.02545874120040465
SRI-34707832,SRI-57018043,60,0.03242343797777963
SRI-34707832,SRI-57018043,80,0.03813909911694809
SRI-34707832,SRI-57018043,100,0.0455087960817792
SRI-34707832,SRI-57018043,110,0.04995187984850239
SRI-34707832,SRI-09637923,5,0.021026866090461692
SRI-34707832,SRI-09637923,10,0.027495246769310356
SRI-34707832,SRI-09637923,15,0.03439242261461813
SRI-34707832,SRI-09637923,20,0.03600207563143028
SRI-34707832,SRI-09637923,25,0.03676798432279028
SRI-34707832,SRI-09637923,30,0.038450228652537506
SRI-34707832,SRI-09637923,40,0.03958220385836799
SRI-34707832,SRI-09637923,50,0.04236063083333439
SRI-34707832,SRI-09637923,60,0.048796233528445636
SRI-34707832,SRI-09637923,80,0.05463637051398804
SRI-34707832,SRI-09637923,100,0.06543609150773301
SRI-34707832,SRI-09637923,110,0.07438252227594722
SRI-34707832,SRI-47051706,5,0.010983042932301023
SRI-34707832,SRI-47051706,10,0.011646850732151812
SRI-34707832,SRI-47051706,15,0.01210503052609908
SRI-34707832,SRI-47051706,20,0.01348658074682626
SRI-34707832,SRI-47051706,25,0.013766548322915335
SRI-34707832,SRI-47051706,30,0.013965150504430673
SRI-34707832,SRI-47051706,40,0.016029444789457708
SRI-34707832,SRI-47051706,50,0.01949557780948473
SRI-34707832,SRI-47051706,60,0.028183345750418986
SRI-34707832,SRI-47051706,80,0.03884071752439052
SRI-34707832,SRI-47051706,100,0.04716549661462359
SRI-34707832,SRI-47051706,110,0.0544228597872721
SRI-34707832,SRI-51877708,5,0.01575412317912563
SRI-34707832,SRI-51877708,10,0.019859183185850324
SRI-34707832,SRI-51877708,15,0.026540074142644362
SRI-34707832,SRI-51877708,20,0.026780326480137784
SRI-34707832,SRI-51877708,25,0.028816710408484023
SRI-34707832,SRI-51877708,30,0.030522508245321465
SRI-34707832,SRI-51877708,40,0.03467423488499778
SRI-34707832,SRI-51877708,50,0.03885661150293782
SRI-34707832,SRI-51877708,60,0.04527954966547858
SRI-34707832,SRI-51877708,80,0.05205129032666385
SRI-34707832,SRI-51877708,100,0.052541647824556836
SRI-34707832,SRI-51877708,110,0.054619598658622336
SRI-34707832,SRI-32501055,5,0.02173202277516138
SRI-34707832,SRI-32501055,10,0.02159667377805325
SRI-34707832,SRI-32501055,15,0.024377811125878588
SRI-34707832,SRI-32501055,20,0.02308881781174547
SRI-34707832,SRI-32501055,25,0.024940657800763658
SRI-34707832,SRI-32501055,30,0.027941156100839935
SRI-34707832,SRI-32501055,40,0.03025823920038223
SRI-34707832,SRI-32501055,50,0.03121056413250139
SRI-34707832,SRI-32501055,60,0.03589191577698813
SRI-34707832,SRI-32501055,80,0.05482086044684351
SRI-34707832,SRI-32501055,100,0.05718152635899044
SRI-34707832,SRI-32501055,110,0.06130969964549975
SRI-34707832,SRI-34707832,5,0.0
SRI-34707832,SRI-34707832,10,0.0
SRI-34707832,SRI-34707832,15,0.0
SRI-34707832,SRI-34707832,20,0.0
SRI-34707832,SRI-34707832,25,0.0
SRI-34707832,SRI-34707832,30,0.0
SRI-34707832,SRI-34707832,40,0.0
SRI-34707832,SRI-34707832,50,0.0
SRI-34707832,SRI-34707832,60,0.0
SRI-34707832,SRI-34707832,80,0.0
SRI-34707832,SRI-34707832,100,0.0
SRI-34707832,SRI-34707832,110,0.0
SRI-34707832,SRI-28317328,5,0.021543059819445445
SRI-34707832,SRI-28317328,10,0.022902610256144564
SRI-34707832,SRI-28317328,15,0.02676961040718647
SRI-34707832,SRI-28317328,20,0.02696385093091915
SRI-34707832,SRI-28317328,25,0.02994361313008899
SRI-34707832,SRI-28317328,30,0.03093854715151399
SRI-34707832,SRI-28317328,40,0.0318816147157369
SRI-34707832,SRI-28317328,50,0.034923225909163295
SRI-34707832,SRI-28317328,60,0.04038207573457558
SRI-34707832,SRI-28317328,80,0.04920413834595831
SRI-34707832,SRI-28317328,100,0.056672165914362437
SRI-34707832,SRI-28317328,110,0.05992171139646626
SRI-34707832,SRI-54024442,5,0.011611301654476722
SRI-34707832,SRI-54024442,10,0.013337626548515155
SRI-34707832,SRI-54024442,15,0.013749920859515747
SRI-34707832,SRI-54024442,20,0.017408543823665152
SRI-34707832,SRI-54024442,25,0.017596201209331197
SRI-34707832,SRI-54024442,30,0.017199779658255924
SRI-34707832,SRI-54024442,40,0.021434170776244953
SRI-34707832,SRI-54024442,50,0.026941491399751123
SRI-34707832,SRI-54024442,60,0.029934579517995313
SRI-34707832,SRI-54024442,80,0.03528459732083074
SRI-34707832,SRI-54024442,100,0.0427842394696736
SRI-34707832,SRI-54024442,110,0.04869970041598458
SRI-34707832,SRI-83452944,5,0.020235949911670208
SRI-34707832,SRI-83452944,10,0.027351011850994672
SRI-34707832,SRI-83452944,15,0.028480371416144557
SRI-34707832,SRI-83452944,20,0.029527346971019823
SRI-34707832,SRI-83452944,25,0.03147114528732241
SRI-34707832,SRI-83452944,30,0.03163005265441947
SRI-34707832,SRI-83452944,40,0.03421442897443519
